id,address,"Geocodio Latitude","Geocodio Longitude","Geocodio Accuracy Score","Geocodio Accuracy Type","Geocodio Address Line 1","Geocodio Address Line 2","Geocodio Address Line 3","Geocodio House Number","Geocodio Street","Geocodio Unit Type","Geocodio Unit Number","Geocodio City","Geocodio State","Geocodio County","Geocodio Postal Code","Geocodio Country","Geocodio Source"
245,"Wyndham Hotel, Rochester, NY",43.222283,-77.625215,0.93,street_center,"Wyndham Rd",,"Rochester, NY 14612",,"Wyndham Rd",,,Rochester,NY,"Monroe County",14612,US,"TIGER/Line® dataset from the US Census Bureau"
246,"D4D Studios, New York, NY",40.703375,-74.014411,0.78,street_center,"State St",,"New York, NY 10004",,"State St",,,"New York",NY,"New York County",10004,US,"TIGER/Line® dataset from the US Census Bureau"
247,"Regus - Buffalo - Key Center - Downtown, Buffalo, NY",42.773495,-78.840362,0.88,street_center,"Riggs St",,"Buffalo, NY 14219",,"Riggs St",,,Buffalo,NY,"Erie County",14219,US,"TIGER/Line® dataset from the US Census Bureau"
248,"Whiskey Cellar NYC, New York, NY",40.750422,-73.996328,1,place,,,"New York, NY 10001",,,,,"New York",NY,"New York County",10001,US,"TIGER/Line® dataset from the US Census Bureau"
249,"Sugar Mouse NYC, New York, NY",40.750422,-73.996328,1,place,,,"New York, NY 10001",,,,,"New York",NY,"New York County",10001,US,"TIGER/Line® dataset from the US Census Bureau"
250,"Continental Sports Lounge, New York, NY",40.757541,-73.685493,0.53,street_center,"Continental Dr",,"New Hyde Park, NY 11040",,"Continental Dr",,,"New Hyde Park",NY,"Nassau County",11040,US,"TIGER/Line® dataset from the US Census Bureau"
251,"155 Chandler St, Buffalo, NY",42.943244,-78.885231,1,rooftop,"155 Chandler St",,"Buffalo, NY 14207",155,"Chandler St",,,Buffalo,NY,"Erie County",14207,US,"NYS GIS Program Office, State Geographic Information Officer (GIO)"
252,"Rochester Public Market, Rochester, NY",43.166137,-77.590373,1,street_center,"Rochester Public Market",,"Rochester, NY 14609",,"Rochester Public Market",,,Rochester,NY,"Monroe County",14609,US,"TIGER/Line® dataset from the US Census Bureau"
253,"Arlo Williamsburg, Brooklyn, NY",40.694481,-73.989319,1,place,,,"Brooklyn, NY 11201",,,,,Brooklyn,NY,"Kings County",11201,US,"TIGER/Line® dataset from the US Census Bureau"
254,"Smithfield Hall NYC, New York, NY",40.645883,-73.90383,0.72,street_center,"Smiths Ln",,"Brooklyn, NY 11236",,"Smiths Ln",,,Brooklyn,NY,"Kings County",11236,US,"TIGER/Line® dataset from the US Census Bureau"
255,"New York, New York, NY",40.703125,-74.010852,1,street_center,"New York Plz",,"New York, NY 10004",,"New York Plz",,,"New York",NY,"New York County",10004,US,"TIGER/Line® dataset from the US Census Bureau"
256,"617 W 46th St, New York, NY",40.763884,-73.997389,1,rooftop,"617 W 46th St",,"New York, NY 10036",617,"W 46th St",,,"New York",NY,"New York County",10036,US,"City of New York"
257,"The Beast Next Door, Queens, NY",40.56424,-73.91237,0.88,street_center,Bayside,,"Breezy Point, NY 11697",,Bayside,,,"Breezy Point",NY,"Queens County",11697,US,"TIGER/Line® dataset from the US Census Bureau"
258,"Private Conference Space (see invite for your check-in instruction), New York, NY",40.750422,-73.996328,1,place,,,"New York, NY 10001",,,,,"New York",NY,"New York County",10001,US,"TIGER/Line® dataset from the US Census Bureau"
262,"MJN Convention Center - Mid Hudson Civic Center, Poughkeepsie, NY",41.705323,-73.928418,1,street_center,"Civic Center Plz",,"Poughkeepsie, NY 12601",,"Civic Center Plz",,,Poughkeepsie,NY,"Dutchess County",12601,US,"TIGER/Line® dataset from the US Census Bureau"
263,"At a traffic island across street from, New York, NY",40.728729,-74.005292,0.78,street_center,"Varick St",,"New York, NY 10014",,"Varick St",,,"New York",NY,"New York County",10014,US,"TIGER/Line® dataset from the US Census Bureau"
264,"Indian Ladder Farms Cidery and Brewery, Altamont, NY",42.659308,-74.004989,1,street_center,"Indian Ladder Dr",,"Altamont, NY 12009",,"Indian Ladder Dr",,,Altamont,NY,"Albany County",12009,US,"TIGER/Line® dataset from the US Census Bureau"
265,"The Museum of Interesting Things Secret Speakeasy, New York, NY",40.750422,-73.996328,1,place,,,"New York, NY 10001",,,,,"New York",NY,"New York County",10001,US,"TIGER/Line® dataset from the US Census Bureau"
266,"The Whistling Kettle, Schenectady, NY",42.880035,-73.991321,1,place,,,"Schenectady, NY 12302",,,,,Schenectady,NY,"Schenectady County",12302,US,"TIGER/Line® dataset from the US Census Bureau"
267,"MAMATACO, Brooklyn, NY",40.694481,-73.989319,1,place,,,"Brooklyn, NY 11201",,,,,Brooklyn,NY,"Kings County",11201,US,"TIGER/Line® dataset from the US Census Bureau"
268,"MAMATACO, Brooklyn, NY",40.694481,-73.989319,1,place,,,"Brooklyn, NY 11201",,,,,Brooklyn,NY,"Kings County",11201,US,"TIGER/Line® dataset from the US Census Bureau"
269,"227 E 116th St, New York, NY",40.797606,-73.938789,1,rooftop,"227 E 116th St",,"New York, NY 10029",227,"E 116th St",,,"New York",NY,"New York County",10029,US,"City of New York"
270,"Eastern District, Brooklyn, NY",40.746751,-73.671505,0.62,street_center,"Eastern Dr",,"New Hyde Park, NY 11040",,"Eastern Dr",,,"New Hyde Park",NY,"Nassau County",11040,US,"TIGER/Line® dataset from the US Census Bureau"
271,"This Little Pig, Buffalo, NY",42.89606,-78.886424,1,place,,,"Buffalo, NY 14201",,,,,Buffalo,NY,"Erie County",14201,US,"TIGER/Line® dataset from the US Census Bureau"
272,"MAMATACO, Brooklyn, NY",40.694481,-73.989319,1,place,,,"Brooklyn, NY 11201",,,,,Brooklyn,NY,"Kings County",11201,US,"TIGER/Line® dataset from the US Census Bureau"
273,"Restaurant of the Night, Niagara Falls, NY",43.116661,-79.030325,0.78,street_center,"Nevada Ave",,"Niagara Falls, NY 14305",,"Nevada Ave",,,"Niagara Falls",NY,"Niagara County",14305,US,"TIGER/Line® dataset from the US Census Bureau"
274,"EMMA'S KITCHENS, Hartsdale, NY",41.329844,-73.85754,0.53,street_center,"Emma Ln",,"Mohegan Lake, NY 10547",,"Emma Ln",,,"Mohegan Lake",NY,"Westchester County",10547,US,"TIGER/Line® dataset from the US Census Bureau"
275,"Sweet Catch BK, Brooklyn, NY",40.588788,-73.973486,0.85,street_center,"Bouck Ct",,"Brooklyn, NY 11223",,"Bouck Ct",,,Brooklyn,NY,"Kings County",11223,US,"TIGER/Line® dataset from the US Census Bureau"
276,"MAMATACO, Brooklyn, NY",40.694481,-73.989319,1,place,,,"Brooklyn, NY 11201",,,,,Brooklyn,NY,"Kings County",11201,US,"TIGER/Line® dataset from the US Census Bureau"
277,"Restaurant of the Week, New York, NY",40.755874,-73.956539,0.87,street_center,"West Rd",,"New York, NY 10044",,"West Rd",,,"New York",NY,"New York County",10044,US,"TIGER/Line® dataset from the US Census Bureau"
278,"Talia, Port Chester, NY",40.969663,-73.689088,0.81,street_center,"Dale St",,"Rye, NY 10580",,"Dale St",,,Rye,NY,"Westchester County",10580,US,"TIGER/Line® dataset from the US Census Bureau"
279,"Restaurant of the Week, Brooklyn, NY",40.581855,-73.969666,0.87,street_center,"West Ave",,"Brooklyn, NY 11224",,"West Ave",,,Brooklyn,NY,"Kings County",11224,US,"TIGER/Line® dataset from the US Census Bureau"
280,"Jetty Bar & Grill, Long Beach, NY",40.67113,-73.445828,0.57,street_center,"Judy Ter",,"Massapequa Park, NY 11762",,"Judy Ter",,,"Massapequa Park",NY,"Nassau County",11762,US,"TIGER/Line® dataset from the US Census Bureau"
281,"The Rum Bar BK, Brooklyn, NY",40.584473,-73.972601,0.85,street_center,"Bokee Ct",,"Brooklyn, NY 11223",,"Bokee Ct",,,Brooklyn,NY,"Kings County",11223,US,"TIGER/Line® dataset from the US Census Bureau"
285,"Ciao Evento, New York, NY",40.750422,-73.996328,1,place,,,"New York, NY 10001",,,,,"New York",NY,"New York County",10001,US,"TIGER/Line® dataset from the US Census Bureau"
286,"Richard's Restaurant and Bar, Brooklyn, NY",40.680837,-74.006131,0.93,street_center,"Richards St",,"Brooklyn, NY 11231",,"Richards St",,,Brooklyn,NY,"Kings County",11231,US,"TIGER/Line® dataset from the US Census Bureau"
287,"The General Riley House Speakeasy, East Aurora, NY",42.770269,-78.597299,0.77,street_center,"The Mdw",,"East Aurora, NY 14052",,"The Mdw",,,"East Aurora",NY,"Erie County",14052,US,"TIGER/Line® dataset from the US Census Bureau"
288,"Rory Dolan's Restaurant & Bar, Yonkers, NY",40.924196,-73.892869,0.85,street_center,"Rose Ln",,"Yonkers, NY 10705",,"Rose Ln",,,Yonkers,NY,"Westchester County",10705,US,"TIGER/Line® dataset from the US Census Bureau"
289,"Location provided after booking, Brooklyn, NY",40.694481,-73.989319,1,place,,,"Brooklyn, NY 11201",,,,,Brooklyn,NY,"Kings County",11201,US,"TIGER/Line® dataset from the US Census Bureau"
290,"Restaurant of the Week, Brooklyn, NY",40.581855,-73.969666,0.87,street_center,"West Ave",,"Brooklyn, NY 11224",,"West Ave",,,Brooklyn,NY,"Kings County",11224,US,"TIGER/Line® dataset from the US Census Bureau"
291,"Restaurant of the Week, New York, NY",40.755874,-73.956539,0.87,street_center,"West Rd",,"New York, NY 10044",,"West Rd",,,"New York",NY,"New York County",10044,US,"TIGER/Line® dataset from the US Census Bureau"
292,"Events in East williamsburg, Brooklyn, NY",40.703058,-73.980447,0.9,street_center,"Evans St",,"Brooklyn, NY 11201",,"Evans St",,,Brooklyn,NY,"Kings County",11201,US,"TIGER/Line® dataset from the US Census Bureau"
293,"Blue Bottle Coffee, New York, NY",40.76146,-73.861787,0.72,street_center,"Buell St",,"East Elmhurst, NY 11369",,"Buell St",,,"East Elmhurst",NY,"Queens County",11369,US,"TIGER/Line® dataset from the US Census Bureau"
294,"Gems Bar and Lounge, Brooklyn, NY",40.72497,-73.956543,0.9,street_center,"Gem St",,"Brooklyn, NY 11222",,"Gem St",,,Brooklyn,NY,"Kings County",11222,US,"TIGER/Line® dataset from the US Census Bureau"
295,"Ciao Evento, New York, NY",40.750422,-73.996328,1,place,,,"New York, NY 10001",,,,,"New York",NY,"New York County",10001,US,"TIGER/Line® dataset from the US Census Bureau"
296,"Tanger Outlets - Deer Park, Deer Park, NY",40.772454,-73.337949,1,street_center,"Deer Park Blvd",,"Deer Park, NY 11729",,"Deer Park Blvd",,,"Deer Park",NY,"Suffolk County",11729,US,"TIGER/Line® dataset from the US Census Bureau"
297,"200 E Shore Dr, Massapequa, NY",40.657747,-73.433092,1,rooftop,"200 E Shore Dr",,"Massapequa, NY 11758",200,"E Shore Dr",,,Massapequa,NY,"Nassau County",11758,US,"NYS GIS Program Office, State Geographic Information Officer (GIO)"
298,"12 White St, New York, NY",40.719299,-74.005594,1,rooftop,"12 White St",,"New York, NY 10013",12,"White St",,,"New York",NY,"New York County",10013,US,"City of New York"
299,"Ample Hills Creamery Astoria, Queens, NY",40.758259,-73.667175,0.87,street_center,"Maple Ln",,"New Hyde Park, NY 11040",,"Maple Ln",,,"New Hyde Park",NY,"Nassau County",11040,US,"TIGER/Line® dataset from the US Census Bureau"
300,"Bill's Supper Club, New York, NY",40.646285,-73.982842,0.83,street_center,"Bills Pl",,"Brooklyn, NY 11218",,"Bills Pl",,,Brooklyn,NY,"Kings County",11218,US,"TIGER/Line® dataset from the US Census Bureau"
301,"Restaurant of the Night, New York, NY",40.750422,-73.996328,1,place,,,"New York, NY 10001",,,,,"New York",NY,"New York County",10001,US,"TIGER/Line® dataset from the US Census Bureau"
302,"Village of Victor, Victor, NY",43.038385,-77.399932,0.93,street_center,"Victor Rd",,"Victor, NY 14564",,"Victor Rd",,,Victor,NY,"Monroe County",14564,US,"TIGER/Line® dataset from the US Census Bureau"
303,"Winners Palace Event Hall, Brooklyn, NY",40.683953,-73.88086,0.8,street_center,"Hale Ave",,"Brooklyn, NY 11208",,"Hale Ave",,,Brooklyn,NY,"Kings County",11208,US,"TIGER/Line® dataset from the US Census Bureau"
304,"Franklin Square Market, Saratoga Springs, NY",43.081954,-73.788341,1,street_center,"Franklin Sq",,"Saratoga Springs, NY 12866",,"Franklin Sq",,,"Saratoga Springs",NY,"Saratoga County",12866,US,"TIGER/Line® dataset from the US Census Bureau"
306,"Long Acre Farms, Macedon, NY",43.096894,-77.534211,0.65,street_center,"Long Meadow Cir",,"Pittsford, NY 14534",,"Long Meadow Cir",,,Pittsford,NY,"Monroe County",14534,US,"TIGER/Line® dataset from the US Census Bureau"
307,"Pasticceria Rocco, New York, NY",40.750422,-73.996328,1,place,,,"New York, NY 10001",,,,,"New York",NY,"New York County",10001,US,"TIGER/Line® dataset from the US Census Bureau"
308,"Rebel Sailor Brewing Company and Kitchen, Shortsville, NY",43.000223,-77.436565,0.62,street_center,"Rowley Rd",,"Victor, NY 14564",,"Rowley Rd",,,Victor,NY,"Ontario County",14564,US,"TIGER/Line® dataset from the US Census Bureau"
309,"Restaurant of the Day, Ithaca, NY",42.448624,-76.500909,0.9,street_center,"Dey St",,"Ithaca, NY 14850",,"Dey St",,,Ithaca,NY,"Tompkins County",14850,US,"TIGER/Line® dataset from the US Census Bureau"
310,"Threes Brewing, Brooklyn, NY",40.586129,-73.919921,0.88,street_center,"Dare Ct",,"Brooklyn, NY 11229",,"Dare Ct",,,Brooklyn,NY,"Kings County",11229,US,"TIGER/Line® dataset from the US Census Bureau"
311,"Sergio's, Village of Pelham, NY",40.904538,-73.806277,1,place,,,"Pelham, NY 10803",,,,,Pelham,NY,"Westchester County",10803,US,"TIGER/Line® dataset from the US Census Bureau"
312,"Location provided after booking, New York City, NY",40.750422,-73.996328,1,place,,,"New York, NY 10001",,,,,"New York",NY,"New York County",10001,US,"TIGER/Line® dataset from the US Census Bureau"
313,"The Dome Arena, Henrietta, NY",43.139018,-77.598116,0.69,street_center,"Diem St",,"Rochester, NY 14620",,"Diem St",,,Rochester,NY,"Monroe County",14620,US,"TIGER/Line® dataset from the US Census Bureau"
314,"The Dean NYC, New York, NY",40.716292,-74.007738,0.88,street_center,"Duane St",,"New York, NY 10013",,"Duane St",,,"New York",NY,"New York County",10013,US,"TIGER/Line® dataset from the US Census Bureau"
315,"Parlay Astoria, Queens, NY",40.713971,-74.002038,0.81,street_center,"Pearl St",,"New York, NY 10007",,"Pearl St",,,"New York",NY,"New York County",10007,US,"TIGER/Line® dataset from the US Census Bureau"
316,"Location provided after booking, New York, NY",40.750422,-73.996328,1,place,,,"New York, NY 10001",,,,,"New York",NY,"New York County",10001,US,"TIGER/Line® dataset from the US Census Bureau"
317,"Ingersoll Hall, Brooklyn, NY",40.69232,-73.965688,0.93,street_center,"Hall St",,"Brooklyn, NY 11205",,"Hall St",,,Brooklyn,NY,"Kings County",11205,US,"TIGER/Line® dataset from the US Census Bureau"
318,"Location provided after booking, New York, NY",40.750422,-73.996328,1,place,,,"New York, NY 10001",,,,,"New York",NY,"New York County",10001,US,"TIGER/Line® dataset from the US Census Bureau"
319,"Eataly Soho, New York, NY",40.750422,-73.996328,1,place,,,"New York, NY 10001",,,,,"New York",NY,"New York County",10001,US,"TIGER/Line® dataset from the US Census Bureau"
320,"The National Arts Club, New York, NY",40.604438,-73.908967,0.72,street_center,"National Dr",,"Brooklyn, NY 11234",,"National Dr",,,Brooklyn,NY,"Kings County",11234,US,"TIGER/Line® dataset from the US Census Bureau"
321,"The Naked Pig, New York, NY",40.711343,-73.99208,0.85,street_center,"Pike St",,"New York, NY 10002",,"Pike St",,,"New York",NY,"New York County",10002,US,"TIGER/Line® dataset from the US Census Bureau"
322,"Fini Patio Bar, Brooklyn, NY",40.701747,-73.994041,0.85,street_center,"Vine St",,"Brooklyn, NY 11201",,"Vine St",,,Brooklyn,NY,"Kings County",11201,US,"TIGER/Line® dataset from the US Census Bureau"
323,"MUSAEK, New York, NY",40.714477,-73.999195,0.85,street_center,"Mosco St",,"New York, NY 10013",,"Mosco St",,,"New York",NY,"New York County",10013,US,"TIGER/Line® dataset from the US Census Bureau"
324,"Location provided after booking, New York, NY",40.750422,-73.996328,1,place,,,"New York, NY 10001",,,,,"New York",NY,"New York County",10001,US,"TIGER/Line® dataset from the US Census Bureau"
325,"816 Washington Ave, Brooklyn, NY",40.673441,-73.963089,1,rooftop,"816 Washington Ave",,"Brooklyn, NY 11238",816,"Washington Ave",,,Brooklyn,NY,"Kings County",11238,US,"City of New York"
326,"333 Smith St, Brooklyn, NY",40.680542,-73.994524,1,rooftop,"333 Smith St",,"Brooklyn, NY 11231",333,"Smith St",,,Brooklyn,NY,"Kings County",11231,US,"City of New York"
327,"Jackson Heights, Queens, Queens, NY",40.745289,-73.946997,0.93,street_center,"Jackson Ave",,"Long Island City, NY 11101",,"Jackson Ave",,,"Long Island City",NY,"Queens County",11101,US,"TIGER/Line® dataset from the US Census Bureau"
328,"Ciao Evento, New York, NY",40.750422,-73.996328,1,place,,,"New York, NY 10001",,,,,"New York",NY,"New York County",10001,US,"TIGER/Line® dataset from the US Census Bureau"
329,"Dazzles, South 4th Avenue, Mount Vernon, NY, USA, Mount Vernon, NY",42.749653,-78.892581,0.85,street_center,"Mt Vernon Blvd",,"Hamburg, NY 14075",,"Mt Vernon Blvd",,,Hamburg,NY,"Erie County",14075,US,"TIGER/Line® dataset from the US Census Bureau"
330,"THE DAWSON 39, Manhattan, NY",40.750422,-73.996328,0.5,place,,,"New York, NY 10001",,,,,"New York",NY,"New York County",10001,US,"TIGER/Line® dataset from the US Census Bureau"
331,"Restaurant of the Week, Buffalo, NY",42.897384,-78.819049,0.88,street_center,"Wick St",,"Buffalo, NY 14212",,"Wick St",,,Buffalo,NY,"Erie County",14212,US,"TIGER/Line® dataset from the US Census Bureau"
332,"Columbus Park (Corner of Bayard St & Mulberry St), New York, NY",40.768102,-73.98242,0.93,street_center,"Columbus Cir",,"New York, NY 10023",,"Columbus Cir",,,"New York",NY,"New York County",10023,US,"TIGER/Line® dataset from the US Census Bureau"
333,"608 Georgia Ave, Brooklyn, NY",40.661505,-73.895298,1,rooftop,"608 Georgia Ave",,"Brooklyn, NY 11207",608,"Georgia Ave",,,Brooklyn,NY,"Kings County",11207,US,"City of New York"
334,"526 Amsterdam Ave, New York, NY",40.787319,-73.975284,1,range_interpolation,"526 Amsterdam Ave",,"New York, NY 10024",526,"Amsterdam Ave",,,"New York",NY,"New York County",10024,US,"TIGER/Line® from the US Census Bureau"
335,"Sour Mouse, New York, NY",40.750422,-73.996328,1,place,,,"New York, NY 10001",,,,,"New York",NY,"New York County",10001,US,"TIGER/Line® dataset from the US Census Bureau"
336,"Hello Meadow BK, Brooklyn, NY",40.679668,-73.909753,0.9,street_center,"Hull St",,"Brooklyn, NY 11233",,"Hull St",,,Brooklyn,NY,"Kings County",11233,US,"TIGER/Line® dataset from the US Census Bureau"
337,"Downtown Saratoga Springs, Saratoga Springs, NY",43.094838,-73.817578,0.9,street_center,"Saratoga Blvd",,"Saratoga Springs, NY 12866",,"Saratoga Blvd",,,"Saratoga Springs",NY,"Saratoga County",12866,US,"TIGER/Line® dataset from the US Census Bureau"
338,"Restaurant of the Week, Hempstead, NY",40.705996,-73.616521,0.85,street_center,"Weekes Ave",,"Hempstead, NY 11550",,"Weekes Ave",,,Hempstead,NY,"Nassau County",11550,US,"TIGER/Line® dataset from the US Census Bureau"
339,"Dorsett venue, Brooklyn, NY",40.646243,-73.918782,1,street_center,"Dorset St",,"Brooklyn, NY 11236",,"Dorset St",,,Brooklyn,NY,"Kings County",11236,US,"TIGER/Line® dataset from the US Census Bureau"
340,"The Haven of The Wild, Chittenango, NY",43.076657,-75.747762,0.76,street_center,"The Ter",,"Canastota, NY 13032",,"The Ter",,,Canastota,NY,"Madison County",13032,US,"TIGER/Line® dataset from the US Census Bureau"
341,"Glendoveers, Rochester, NY",43.156612,-77.604023,1,place,,,"Rochester, NY 14604",,,,,Rochester,NY,"Monroe County",14604,US,"TIGER/Line® dataset from the US Census Bureau"
342,"Maison Close Restaurant, New York, NY",40.711839,-73.999096,0.9,street_center,"Madison St",,"New York, NY 10038",,"Madison St",,,"New York",NY,"New York County",10038,US,"TIGER/Line® dataset from the US Census Bureau"
343,"Restaurant of the Week, Leeds, NY",42.25291,-73.89374,1,place,,,"Leeds, NY 12451",,,,,Leeds,NY,"Greene County",12451,US,"TIGER/Line® dataset from the US Census Bureau"
344,"740 5th Ave, Brooklyn, NY",40.659652,-73.995668,1,rooftop,"740 5th Ave",,"Brooklyn, NY 11232",740,"5th Ave",,,Brooklyn,NY,"Kings County",11232,US,"City of New York"
345,"Tony D's, Rochester, NY",43.250757,-77.591827,0.9,street_center,"Tone Ter",,"Rochester, NY 14617",,"Tone Ter",,,Rochester,NY,"Monroe County",14617,US,"TIGER/Line® dataset from the US Census Bureau"
347,"Restaurant of the Week, Brooklyn, NY",40.581855,-73.969666,0.87,street_center,"West Ave",,"Brooklyn, NY 11224",,"West Ave",,,Brooklyn,NY,"Kings County",11224,US,"TIGER/Line® dataset from the US Census Bureau"
348,"Metropolitan Lounge, Buffalo, NY",42.89606,-78.886424,1,place,,,"Buffalo, NY 14201",,,,,Buffalo,NY,"Erie County",14201,US,"TIGER/Line® dataset from the US Census Bureau"
349,"The Bryant Park Hotel, New York, NY",40.668859,-74.002917,0.9,street_center,"Bryant St",,"Brooklyn, NY 11231",,"Bryant St",,,Brooklyn,NY,"Kings County",11231,US,"TIGER/Line® dataset from the US Census Bureau"
350,"Sugar Mouse, New York, NY",40.750422,-73.996328,1,place,,,"New York, NY 10001",,,,,"New York",NY,"New York County",10001,US,"TIGER/Line® dataset from the US Census Bureau"
351,"Bonacci Lounge, Brooklyn, NY",40.694481,-73.989319,1,place,,,"Brooklyn, NY 11201",,,,,Brooklyn,NY,"Kings County",11201,US,"TIGER/Line® dataset from the US Census Bureau"
352,"Savor Vineyards and Wines, Arkport, NY",42.39451,-77.69666,1,place,,,"Arkport, NY 14807",,,,,Arkport,NY,"Steuben County",14807,US,"TIGER/Line® dataset from the US Census Bureau"
353,"1 Stew Leonard Dr, Yonkers, NY",40.972849,-73.862486,1,range_interpolation,"1 Stew Leonard Dr",,"Yonkers, NY 10710",1,"Stew Leonard Dr",,,Yonkers,NY,"Westchester County",10710,US,"TIGER/Line® from the US Census Bureau"
354,"Thousand Islands Winery, Alexandria Bay, NY",44.297635,-75.97704,1,street_center,I-81,,"Alexandria Bay, NY 13607",,I-81,,,"Alexandria Bay",NY,"Jefferson County",13607,US,"OpenStreetMap Contributors"
355,"Cooper's Daughter Spirits at Olde York Farm, Claverack, NY",41.900604,-73.548269,0.53,street_center,"Cooper Rd",,"Millerton, NY 12546",,"Cooper Rd",,,Millerton,NY,"Dutchess County",12546,US,"TIGER/Line® dataset from the US Census Bureau"
356,"428 Sunrise Hwy, Lynbrook, NY",40.655335,-73.672894,1,rooftop,"428 Sunrise Hwy",,"Lynbrook, NY 11563",428,"Sunrise Hwy",,,Lynbrook,NY,"Nassau County",11563,US,"NYS GIS Program Office, State Geographic Information Officer (GIO)"
357,"Ciao Evento, New York, NY",40.750422,-73.996328,1,place,,,"New York, NY 10001",,,,,"New York",NY,"New York County",10001,US,"TIGER/Line® dataset from the US Census Bureau"
358,"Chelsea Industrial, New York, NY",40.750422,-73.996328,1,place,,,"New York, NY 10001",,,,,"New York",NY,"New York County",10001,US,"TIGER/Line® dataset from the US Census Bureau"
359,"Restaurant of the Week, Utica, NY",43.094914,-75.233951,0.87,street_center,"West St",,"Utica, NY 13501",,"West St",,,Utica,NY,"Oneida County",13501,US,"TIGER/Line® dataset from the US Census Bureau"
360,"Location provided after booking, New York, NY",40.750422,-73.996328,1,place,,,"New York, NY 10001",,,,,"New York",NY,"New York County",10001,US,"TIGER/Line® dataset from the US Census Bureau"
361,"Location provided after booking, Brooklyn, NY",40.694481,-73.989319,1,place,,,"Brooklyn, NY 11201",,,,,Brooklyn,NY,"Kings County",11201,US,"TIGER/Line® dataset from the US Census Bureau"
362,"Restaurant of the Week, Rochester, NY",43.156612,-77.604023,1,place,,,"Rochester, NY 14604",,,,,Rochester,NY,"Monroe County",14604,US,"TIGER/Line® dataset from the US Census Bureau"
363,"80 Franklin St, Brooklyn, NY",40.727335,-73.956921,1,rooftop,"80 Franklin St",,"Brooklyn, NY 11222",80,"Franklin St",,,Brooklyn,NY,"Kings County",11222,US,"City of New York"
364,"6339 Main St, Chestertown, NY",43.621315,-73.800999,0.7,street_center,"Main St",,"Chestertown, NY 12817",,"Main St",,,Chestertown,NY,"Warren County",12817,US,"TIGER/Line® dataset from the US Census Bureau"
365,"1125 1st Ave, New York, NY",40.761406,-73.960901,1,rooftop,"1125 1st Ave",,"New York, NY 10065",1125,"1st Ave",,,"New York",NY,"New York County",10065,US,"City of New York"
366,"45 Eastdale Ave N, Poughkeepsie, NY",41.709972,-73.867105,1,rooftop,"45 Eastdale Ave N",,"Poughkeepsie, NY 12603",45,"Eastdale Ave N",,,Poughkeepsie,NY,"Dutchess County",12603,US,"NYS GIS Program Office, State Geographic Information Officer (GIO)"
